Id,VendorName,Route,RunType,Type,Reason,Delay,Schools,School Reported,DateOccured
334533,LEESEL TRANSPORTATION CORP (B2192),n173,AM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-07
334403,LEESEL TRANSPORTATION CORP (B2192),n173,PM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-06
334260,LEESEL TRANSPORTATION CORP (B2192),n173,AM Run,Running Late,Heavy Traffic,31-45 Min,06128,false,2021-05-06
333981,LEESEL TRANSPORTATION CORP (B2192),n173,PM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-05
333968,LEESEL TRANSPORTATION CORP (B2192),n173,AM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-05
333879,LEESEL TRANSPORTATION CORP (B2192),n173,PM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-04
333669,LEESEL TRANSPORTATION CORP (B2192),n173,PM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-03
333551,LEESEL TRANSPORTATION CORP (B2192),n173,AM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-03
338122,LEESEL TRANSPORTATION CORP (B2192),n174,PM Run,Running Late,Heavy Traffic,31-45 Min,06128,false,2021-05-28
338122,LEESEL TRANSPORTATION CORP (B2192),n174,PM Run,Running Late,Heavy Traffic,31-45 Min,06687,false,2021-05-28
338153,LEESEL TRANSPORTATION CORP (B2192),n174,AM Run,Running Late,Heavy Traffic,31-45 Min,06128,false,2021-05-28
338153,LEESEL TRANSPORTATION CORP (B2192),n174,AM Run,Running Late,Heavy Traffic,31-45 Min,06687,false,2021-05-28
335516,LEESEL TRANSPORTATION CORP (B2192),n174,PM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-14
335516,LEESEL TRANSPORTATION CORP (B2192),n174,PM Run,Running Late,Heavy Traffic,46-60 Min,06687,false,2021-05-14
335598,LEESEL TRANSPORTATION CORP (B2192),n174,AM Run,Running Late,Heavy Traffic,46-60 Min,06128,false,2021-05-14
335598,LEESEL TRANSPORTATION CORP (B2192),n174,AM Run,Running Late,Heavy Traffic,46-60 Min,06687,false,2021-05-14
334067,LEESEL TRANSPORTATION CORP (B2192),n174,AM Run,Running Late,Heavy Traffic,16-30 Min,06128,false,2021-05-05
334067,LEESEL TRANSPORTATION CORP (B2192),n174,AM Run,Running Late,Heavy Traffic,16-30 Min,06687,false,2021-05-05
337428,LEESEL TRANSPORTATION CORP (B2192),n175,,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-26
336014,LEESEL TRANSPORTATION CORP (B2192),n175,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-18
335219,LEESEL TRANSPORTATION CORP (B2192),n175,AM Run,Running Late,Heavy Traffic,46-60 Min,02930,false,2021-05-12
335034,LEESEL TRANSPORTATION CORP (B2192),n175,AM Run,Running Late,Heavy Traffic,16-30 Min,02930,false,2021-05-11
334319,LEESEL TRANSPORTATION CORP (B2192),n175,AM Run,Running Late,Heavy Traffic,16-30 Min,02930,false,2021-05-06
337872,LEESEL TRANSPORTATION CORP (B2192),n176,AM Run,Running Late,Heavy Traffic,0-15 Min,04678,false,2021-05-27
335972,LEESEL TRANSPORTATION CORP (B2192),n176,AM Run,Running Late,Heavy Traffic,31-45 Min,04678,false,2021-05-18
334465,LEESEL TRANSPORTATION CORP (B2192),n176,PM Run,Running Late,Accident,46-60 Min,04678,false,2021-05-07
336722,"RELIANT TRANSPORTATION, INC (B2321)",n178,AM Run,Running Late,Heavy Traffic,46-60 Min,04146,false,2021-05-21
336722,"RELIANT TRANSPORTATION, INC (B2321)",n178,AM Run,Running Late,Heavy Traffic,46-60 Min,04403,false,2021-05-21
337836,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-27
337418,"RELIANT TRANSPORTATION, INC (B2321)",n181,,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-26
337186,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-25
336829,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-24
336663,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-21
336440,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-20
336232,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-19
335968,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-18
335761,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-17
335645,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-14
335169,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-11
334724,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-10
334599,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-07
334313,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-06
334089,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-05
333919,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-04
333599,"RELIANT TRANSPORTATION, INC (B2321)",n181,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-05-03
337475,LEESEL TRANSPORTATION CORP (B2192),n188,,Breakdown,Heavy Traffic,,05123,false,2021-05-26
337475,LEESEL TRANSPORTATION CORP (B2192),n188,,Breakdown,Heavy Traffic,,05161,false,2021-05-26
337199,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-25
337199,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-25
337183,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-25
337183,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-25
336820,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-24
336820,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-24
336851,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-24
336851,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-24
336411,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-20
336411,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-20
336510,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-20
336510,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-20
336105,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-19
336105,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-19
336135,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-19
336135,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-19
336040,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-18
336040,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-18
336074,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-18
336074,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-18
335806,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05123,false,2021-05-17
335806,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-17
335637,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-14
335637,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-14
335234,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-12
335234,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-12
334992,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-11
334992,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-11
335171,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-11
335171,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-11
334650,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-10
334650,LEESEL TRANSPORTATION CORP (B2192),n188,PM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-10
334826,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05123,false,2021-05-10
334826,LEESEL TRANSPORTATION CORP (B2192),n188,AM Run,Running Late,Heavy Traffic,46-60 Min,05161,false,2021-05-10
337632,LEESEL TRANSPORTATION CORP (B2192),n189,,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-26
337189,LEESEL TRANSPORTATION CORP (B2192),n189,PM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-25
337305,LEESEL TRANSPORTATION CORP (B2192),n189,AM Run,Running Late,Heavy Traffic,31-45 Min,05161,false,2021-05-25
333855,LEESEL TRANSPORTATION CORP (B2192),n190,PM Run,Running Late,Heavy Traffic,46-60 Min,04016,false,2021-05-04
333855,LEESEL TRANSPORTATION CORP (B2192),n190,PM Run,Running Late,Heavy Traffic,46-60 Min,04672,false,2021-05-04
333801,LEESEL TRANSPORTATION CORP (B2192),n190,AM Run,Running Late,Heavy Traffic,16-30 Min,04016,false,2021-05-04
333801,LEESEL TRANSPORTATION CORP (B2192),n190,AM Run,Running Late,Heavy Traffic,16-30 Min,04672,false,2021-05-04
333495,LEESEL TRANSPORTATION CORP (B2192),n190,PM Run,Running Late,Heavy Traffic,46-60 Min,04016,false,2021-05-03
333495,LEESEL TRANSPORTATION CORP (B2192),n190,PM Run,Running Late,Heavy Traffic,46-60 Min,04672,false,2021-05-03
333580,LEESEL TRANSPORTATION CORP (B2192),n190,AM Run,Running Late,Heavy Traffic,46-60 Min,04016,false,2021-05-03
333580,LEESEL TRANSPORTATION CORP (B2192),n190,AM Run,Running Late,Heavy Traffic,46-60 Min,04672,false,2021-05-03
335129,"RELIANT TRANSPORTATION, INC (B2321)",n193,AM Run,Running Late,Heavy Traffic,31-45 Min,04108,false,2021-05-11
335283,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03185,false,2021-05-12
335283,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-12
335283,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03455,false,2021-05-12
335283,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-12
334904,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,31-45 Min,03185,false,2021-05-11
334904,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,31-45 Min,03448,false,2021-05-11
334904,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,31-45 Min,03455,false,2021-05-11
334904,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,31-45 Min,03475,false,2021-05-11
334356,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03185,false,2021-05-06
334356,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-06
334356,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03455,false,2021-05-06
334356,LEESEL TRANSPORTATION CORP (B2192),n195,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-06
336711,LEESEL TRANSPORTATION CORP (B2192),n196,AM Run,Running Late,Heavy Traffic,46-60 Min,03406,false,2021-05-21
335352,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-12
335352,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-12
335352,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-12
335001,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-11
335001,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-11
335001,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-11
334993,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-11
334993,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-11
334993,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-11
334722,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-10
334722,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-10
334722,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-10
334863,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-10
334863,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-10
334863,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-10
334600,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-07
334600,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-07
334600,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-07
334608,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-07
334608,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-07
334608,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-07
334264,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-06
334264,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-06
334264,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-06
334408,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-06
334408,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-06
334408,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-06
334073,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-05
334073,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-05
334073,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03455,false,2021-05-05
334073,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-05
333788,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-04
333788,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-04
333788,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03455,false,2021-05-04
333788,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-04
333428,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-03
333428,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-03
333428,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03455,false,2021-05-03
333428,LEESEL TRANSPORTATION CORP (B2192),n197,PM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-03
333679,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03076,false,2021-05-03
333679,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03448,false,2021-05-03
333679,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03455,false,2021-05-03
333679,LEESEL TRANSPORTATION CORP (B2192),n197,AM Run,Running Late,Heavy Traffic,46-60 Min,03475,false,2021-05-03
333889,LEESEL TRANSPORTATION CORP (B2192),n199,AM Run,Breakdown,Other,,03076,false,2021-05-04
333889,LEESEL TRANSPORTATION CORP (B2192),n199,AM Run,Breakdown,Other,,03149,false,2021-05-04
333889,LEESEL TRANSPORTATION CORP (B2192),n199,AM Run,Breakdown,Other,,03325,false,2021-05-04
333889,LEESEL TRANSPORTATION CORP (B2192),n199,AM Run,Breakdown,Other,,03455,false,2021-05-04
337857,LEESEL TRANSPORTATION CORP (B2192),n203,PM Run,Running Late,Heavy Traffic,31-45 Min,05133,false,2021-05-27
337857,LEESEL TRANSPORTATION CORP (B2192),n203,PM Run,Running Late,Heavy Traffic,31-45 Min,05197,false,2021-05-27
337823,LEESEL TRANSPORTATION CORP (B2192),n203,AM Run,Running Late,Heavy Traffic,31-45 Min,05133,false,2021-05-27
337823,LEESEL TRANSPORTATION CORP (B2192),n203,AM Run,Running Late,Heavy Traffic,31-45 Min,05197,false,2021-05-27
337627,LEESEL TRANSPORTATION CORP (B2192),n204,,Running Late,Heavy Traffic,31-45 Min,05133,false,2021-05-26
337627,LEESEL TRANSPORTATION CORP (B2192),n204,,Running Late,Heavy Traffic,31-45 Min,05197,false,2021-05-26
335551,LEESEL TRANSPORTATION CORP (B2192),n205,AM Run,Running Late,Heavy Traffic,16-30 Min,06018,false,2021-05-14
335551,LEESEL TRANSPORTATION CORP (B2192),n205,AM Run,Running Late,Heavy Traffic,16-30 Min,06278,false,2021-05-14
337524,LEESEL TRANSPORTATION CORP (B2192),n207,,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-05-26
336111,LEESEL TRANSPORTATION CORP (B2192),n207,PM Run,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-05-19
335901,LEESEL TRANSPORTATION CORP (B2192),n207,AM Run,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-05-18
334145,LEESEL TRANSPORTATION CORP (B2192),n207,AM Run,Running Late,Heavy Traffic,61-90 Min,02611,false,2021-05-05
335751,LEESEL TRANSPORTATION CORP (B2192),n210,PM Run,Running Late,Heavy Traffic,46-60 Min,06115,false,2021-05-17
335751,LEESEL TRANSPORTATION CORP (B2192),n210,PM Run,Running Late,Heavy Traffic,46-60 Min,06328,false,2021-05-17
335505,LEESEL TRANSPORTATION CORP (B2192),n210,PM Run,Running Late,Heavy Traffic,16-30 Min,06115,false,2021-05-14
335505,LEESEL TRANSPORTATION CORP (B2192),n210,PM Run,Running Late,Heavy Traffic,16-30 Min,06328,false,2021-05-14
335485,LEESEL TRANSPORTATION CORP (B2192),n210,AM Run,Running Late,Heavy Traffic,46-60 Min,06115,false,2021-05-14
335485,LEESEL TRANSPORTATION CORP (B2192),n210,AM Run,Running Late,Heavy Traffic,46-60 Min,06328,false,2021-05-14
333461,LEESEL TRANSPORTATION CORP (B2192),n211,PM Run,Running Late,Heavy Traffic,46-60 Min,06028,false,2021-05-03
336486,"RELIANT TRANSPORTATION, INC (B2321)",n214,AM Run,Breakdown,Won`t Start,,06012,false,2021-05-20
336486,"RELIANT TRANSPORTATION, INC (B2321)",n214,AM Run,Breakdown,Won`t Start,,06189,false,2021-05-20
336261,LEESEL TRANSPORTATION CORP (B2192),n219,AM Run,Running Late,Heavy Traffic,31-45 Min,01063,false,2021-05-19
336261,LEESEL TRANSPORTATION CORP (B2192),n219,AM Run,Running Late,Heavy Traffic,31-45 Min,01465,false,2021-05-19
334425,"RELIANT TRANSPORTATION, INC (B2321)",n220,AM Run,Breakdown,Flat Tire,,01400,false,2021-05-06
334425,"RELIANT TRANSPORTATION, INC (B2321)",n220,AM Run,Breakdown,Flat Tire,,01461,false,2021-05-06
334425,"RELIANT TRANSPORTATION, INC (B2321)",n220,AM Run,Breakdown,Flat Tire,,01465,false,2021-05-06
334367,LEESEL TRANSPORTATION CORP (B2192),n227,PM Run,Running Late,Heavy Traffic,46-60 Min,01034,false,2021-05-06
334367,LEESEL TRANSPORTATION CORP (B2192),n227,PM Run,Running Late,Heavy Traffic,46-60 Min,01450,false,2021-05-06
334367,LEESEL TRANSPORTATION CORP (B2192),n227,PM Run,Running Late,Heavy Traffic,46-60 Min,01461,false,2021-05-06
333836,LEESEL TRANSPORTATION CORP (B2192),n228,PM Run,Running Late,Heavy Traffic,46-60 Min,01063,false,2021-05-04
333836,LEESEL TRANSPORTATION CORP (B2192),n228,PM Run,Running Late,Heavy Traffic,46-60 Min,01400,false,2021-05-04
333836,LEESEL TRANSPORTATION CORP (B2192),n228,PM Run,Running Late,Heavy Traffic,46-60 Min,01450,false,2021-05-04
